Name;Level;TID;InfoTID;DisableProduction;SpellForgeLevel;LaboratoryLevel;DonateCost;HousingSpace;TrainingTime;DeployTimeMS;ChargingTimeMS;HitTimeMS;UpgradeTimeH;UpgradeResource;UpgradeCost;BoostTimeMS;SpeedBoost;SpeedBoost2;JumpHousingLimit;JumpBoostMS;DamageBoostPercent;BuildingDamageBoostPercent;Damage;TroopDamagePermil;BuildingDamagePermil;ExecuteHealthPermil;DamagePermilMin;PreferredDamagePermilMin;Radius;NumberOfHits;RandomRadius;TimeBetweenHitsMS;IconSWF;IconExportName;BigPicture;PreDeployEffect;DeployEffect;DeployEffect2Delay;DeployEffect2;ChargingEffect;HitEffect;RandomRadiusAffectsOnlyGfx;FreezeTimeMS;SpawnObstacle;NumObstacles;StrengthWeight;ProductionBuilding;TargetInfoString;PreferredTarget;PreferredTargetDamageMod;HeroDamageMultiplier;ShieldProjectileSpeed;ShieldProjectileDamageMod;ExtraHealthPermil;ExtraHealthMin;ExtraHealthMax;PoisonDPS;PoisonIncreaseSlowly;AttackSpeedBoost;BoostLinkedToPoison;PoisonAffectAir;ScaleDeployEffects;ShieldTime;ShieldProtectionPercent;MaxUnitsHit;EnemyDeployEffect;SnapToGrid;DuplicateHousing;DuplicateLifetime;SummonTroop;UnitsToSpawn;ShrinkReduceSpeedRatio;ShrinkHitpointsRatio;SpawnDuration;SpawnFirstGroupSize;DamageTHPercent;ScaleByTH;EnabledByCalendar;VillageType;PauseCombatComponentsMs;UpgradeLevelByTH;ChangeTeamTime;InvisibilityTime;FreezeOuterTimeMS;ConeAngle;FreezePercent;MinRadius;MinDamage;StunTimeMS;TornadoForce1;TornadoForce2;TornadoForce3;TornadoForce4;TornadoForce5;TornadoForceAir1;TornadoForceAir2;TornadoForceAir3;TornadoForceAir4;TornadoForceAir5;TornadoRotationSpeed;TornadoSpeedTowardsCenter;TornadoInnerRadius;TornadoInnerForcePercent;TornadoOuterForcePercent;ChainSpell;AffectsSiegeMachines;BoostDefenders;ImmunitySiegeMachines;ImmunityOtherCharacters;ImmunityTH_CC;ImmunityStorages;ImmunityWalls;ImmunityOtherBuildings;CapitalAttackCount;DestroyWalls;RecallHousing
Growth;30;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;0;0;58;0;0;0;900;4000;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;xmas boom;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;700;0;425;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Growth;31;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;0;0;58;0;0;0;900;4000;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;xmas boom;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;720;0;440;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Growth;32;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;0;0;58;0;0;0;900;4000;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;xmas boom;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;740;0;455;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Growth;33;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;0;0;58;0;0;0;900;4000;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;xmas boom;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;760;0;470;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Growth;34;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;0;0;58;0;0;0;900;4000;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;xmas boom;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;780;0;485;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Growth;35;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;0;0;58;0;0;0;900;4000;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;xmas boom;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;800;0;500;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Growth;36;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;0;0;58;0;0;0;900;4000;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;xmas boom;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;820;0;515;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Growth;37;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;0;0;58;0;0;0;900;4000;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;xmas boom;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;840;0;530;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Growth;38;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;0;0;58;0;0;0;900;4000;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;xmas boom;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;860;0;545;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Growth;39;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;0;0;58;0;0;0;900;4000;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;xmas boom;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;880;0;560;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Growth;40;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;0;0;58;0;0;0;900;4000;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;xmas boom;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;900;0;575;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Growth;41;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;0;0;58;0;0;0;900;4000;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;xmas boom;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;920;0;590;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Artillery Center;1;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;300;0;58;0;0;0;75;1;0;150;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;Artillery Hit;FALSE;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;920;0;590;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Artillery Center;2;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;350;0;58;0;0;0;75;1;0;150;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;920;0;590;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Artillery Center;3;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;400;0;58;0;0;0;75;1;0;150;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;920;0;590;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Artillery Center;4;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;450;0;58;0;0;0;75;1;0;150;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;920;0;590;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Artillery Center;5;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;75;1;0;150;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Growth aura;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;920;0;590;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
MiniGrowth;1;TID_SPEEDUP;TID_SPEEDUP_INFO;TRUE;3;9;5;1;180;0;0;300;186;DarkElixir;77000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;350;40;200;300;sc/ui.sc;icon_spell_speedup;icon_spell_speedup;speedup_Predeploy;Toxic deploy ground;2500;Speedup_deploy_top_lvl5;xmas Drop Bombs;Artillery Hit;TRUE;5500;Xmas TombStone;5;180;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;0;0;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Duplicate;1;TID_DUPLICATE_SPELL;TID_DUPLICATE_SPELL_INFO;FALSE;5;1;15;3;540;800;300;400;42;Elixir;2100000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;350;60;200;300;sc/ui.sc;icon_spell_clone;icon_spell_clone;Clone_Predeploy;Clone deploy;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;TRUE;5500;Xmas TombStone;5;300;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;22;30000;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Duplicate;2;TID_DUPLICATE_SPELL;TID_DUPLICATE_SPELL_INFO;FALSE;5;8;15;3;540;800;300;400;84;Elixir;3400000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;350;60;200;300;sc/ui.sc;icon_spell_clone;icon_spell_clone;Clone_Predeploy;Clone deploy;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;330;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;24;30000;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Duplicate;3;TID_DUPLICATE_SPELL;TID_DUPLICATE_SPELL_INFO;FALSE;5;8;15;3;540;800;300;400;96;Elixir;4200000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;350;60;200;300;sc/ui.sc;icon_spell_clone;icon_spell_clone;Clone_Predeploy;Clone deploy;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;360;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;26;30000;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Duplicate;4;TID_DUPLICATE_SPELL;TID_DUPLICATE_SPELL_INFO;FALSE;5;9;15;3;540;800;300;400;168;Elixir;5600000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;350;60;200;300;sc/ui.sc;icon_spell_clone;icon_spell_clone;Clone_Predeploy;Clone deploy;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;360;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;28;30000;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Duplicate;5;TID_DUPLICATE_SPELL;TID_DUPLICATE_SPELL_INFO;FALSE;5;9;15;3;540;800;300;400;270;Elixir;9000000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;350;60;200;300;sc/ui.sc;icon_spell_clone;icon_spell_clone;Clone_Predeploy;Clone deploy;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;360;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;30;30000;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Duplicate;6;TID_DUPLICATE_SPELL;TID_DUPLICATE_SPELL_INFO;FALSE;5;11;15;3;540;800;300;400;378;Elixir;15500000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;350;60;200;300;sc/ui.sc;icon_spell_clone;icon_spell_clone;Clone_Predeploy;Clone deploy;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;330;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;34;30000;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
Duplicate;7;TID_DUPLICATE_SPELL;TID_DUPLICATE_SPELL_INFO;FALSE;5;12;15;3;540;800;300;400;378;Elixir;15500000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;350;60;200;300;sc/ui.sc;icon_spell_clone;icon_spell_clone;Clone_Predeploy;Clone deploy;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;310;Spell Forge;TID_INFO_TARGET_TYPE_GROUND_AND_AIR;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;0;0;0;0;0;0;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
SpawnSkele;1;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;FALSE;4;1;5;1;180;800;0;0;32;DarkElixir;22000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;SkeleSpell Summon1;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;460;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;12;0;0;12000;3;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
SpawnSkele;2;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;FALSE;4;8;5;1;180;800;0;0;62;DarkElixir;34000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;SkeleSpell Summon2;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;470;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;13;0;0;13000;3;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
SpawnSkele;3;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;FALSE;4;8;5;1;180;800;0;0;102;DarkElixir;50000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;SkeleSpell Summon3;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;480;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;14;0;0;14000;3;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
SpawnSkele;4;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;FALSE;4;9;5;1;180;800;0;0;144;DarkElixir;87000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;SkeleSpell Summon4;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;500;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;15;0;0;15000;3;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
SpawnSkele;5;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;FALSE;4;10;5;1;180;800;0;0;174;DarkElixir;105000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;SkeleSpell Summon5;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;520;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;16;0;0;16000;3;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
SpawnSkele;6;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;FALSE;4;10;5;1;180;800;0;0;270;DarkElixir;187000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;SkeleSpell Summon6;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;540;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;17;0;0;17000;3;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
SpawnSkele;7;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;FALSE;4;11;5;1;180;800;0;0;444;DarkElixir;345000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;225;1;200;300;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;SkeleSpell Summon7;2500;Clone deploy top;xmas Drop Bombs;Artillery Hit;;5500;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;;;0;0;0;0;0;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;0
FreezeTrap;1;TID_CREATE_SKELETONS_SPELL;TID_CREATE_SKELETONS_SPELL_INFO;TRUE;4;11;5;1;180;0;300;10;444;DarkElixir;345000;1000;52;26;100;400;-40;75;500;0;58;0;0;0;350;1;400;0;sc/ui.sc;icon_spell_skeleton;icon_spell_skeleton;skele_Predeploy;Freeze deploy lvl1;2500;Freeze deploy2 lvl1;xmas Drop Bombs;Artillery Hit;TRUE;5000;Xmas TombStone;5;560;Mini Spell Factory;TID_INFO_TARGET_TYPE_GROUND;Wall;5;5;0;0;10;0;50;320;;-70;;;;8750;100;0;Enemy growth aura;;38;30000;ShieldedSkeleton;18;0;0;18000;3;70;TRUE;TRUE;0;0;0;0;0;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TRUE;;;;;;;;0;;0
