Name;Level;TID;InfoTID;Speed;Hitpoints;UpgradeTimeH;UpgradeResource;UpgradeCost;RequiredTownHallLevel;AttackRange;AltAttackRange;AttackSpeed;CoolDownOverride;DPS;PreferedTargetDamageMod;DamageRadius;IconSWF;IconExportName;BigPicture;BigPictureSWF;SmallPicture;SmallPictureSWF;Projectile;RageProjectile;PreferedTargetBuilding;DeployEffect;AttackEffect;AttackEffectAlt;HitEffect;HitEffectActive;IsFlying;AirTargets;GroundTargets;IsJumper;AttackCount;DieEffect;Animation;ActivationTime;ActiveDuration;AbilityAttackCount;AnimationActivated;MaxSearchRadiusForDefender;HousingSpace;HealerWeight;SpecialAbilityEffect;RegenerationTimeMinutes;TrainingTime;TrainingResource;TrainingCost;CelebrateEffect;SleepOffsetX;SleepOffsetY;PatrolRadius;AbilityTriggerEffect;AbilityAffectsHero;AbilityAffectsCharacter;AbilityRadius;AbilityTime;AbilityOnce;AbilityCooldown;AbilitySpeedBoost;AbilitySpeedBoost2;AbilityDamageBoostPercent;AbilitySummonTroop;AbilitySummonTroopCount;AbilityStealth;AbilityDamageBoostOffset;AbilityHealthIncrease;AbilityShieldProjectileSpeed;AbilityShieldProjectileDamageMod;AbilityTID;AbilityDescTID;AbilityIcon;AbilityBigPictureExportName;AbilityDelay;StrengthWeight;StrengthWeight2;AlertRadius;Scale;AuraSpell;AuraSpellLevel;AuraTID;AuraDescTID;AuraBigPictureExportName;AbilitySpell;AbilitySpellLevel;RetributionSpell;RetributionSpellLevel;RetributionSpellTriggerHealth;HasAltMode;AltModeFlying;AltModeAnimation;PreferedTargetBuildingClass;NoAttackOverWalls;TargetGroups;FightWithGroups;TargetGroupsRadius;TargetGroupsRange;TargetGroupsMinWeight;SmoothJump;WakeUpSpeed;WakeUpSpace;FriendlyGroupWeight;EnemyGroupWeight;AttackEffectShared;TargetedEffectOffset;TriggersTraps;VillageType;NoDefence;PreAttackEffect;AbilityAffectsSummonedUnits;DefaultSkin;AbilityProjectile;AbilityProjectileBounces;AbilityProjectileRange;AbilityProjectileCount;UseAutoHeroAbility;NewTargetAttackDelay;AbilityDamage;Gender
Warmachine;15;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4410;72;Elixir2;2600000;7;125;650;1200;1050;164;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl2;1000;14000;3;Warmachine_lvl2_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;328;900;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;67;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;16;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4454;72;Elixir2;2700000;7;125;650;1200;1050;167;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl2;1000;14000;3;Warmachine_lvl2_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;328;900;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;69;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;17;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4499;72;Elixir2;2800000;7;125;650;1200;1050;170;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl2;1000;14000;3;Warmachine_lvl2_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;328;900;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;72;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;18;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4544;72;Elixir2;2900000;7;125;650;1200;1050;174;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl2;1000;14000;3;Warmachine_lvl2_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;328;900;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;75;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;19;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4589;72;Elixir2;3000000;7;125;650;1200;1050;177;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl2;1000;14000;3;Warmachine_lvl2_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;328;900;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;78;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;20;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4635;72;Elixir2;3100000;7;125;650;1200;1050;180;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl3;1000;14000;3;Warmachine_lvl3_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;360;950;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;86;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;21;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4681;72;Elixir2;3200000;8;125;650;1200;1050;186;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl3;1000;14000;3;Warmachine_lvl3_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;360;950;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;89;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;22;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4728;72;Elixir2;3300000;8;125;650;1200;1050;192;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl3;1000;14000;3;Warmachine_lvl3_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;360;950;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;92;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;23;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4775;72;Elixir2;3400000;8;125;650;1200;1050;198;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl3;1000;14000;3;Warmachine_lvl3_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;360;950;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;96;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;24;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4823;72;Elixir2;3500000;8;125;650;1200;1050;204;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl3;1000;14000;3;Warmachine_lvl3_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;360;950;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;100;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;25;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4871;96;Elixir2;3600000;8;125;650;1200;1050;210;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl3;1000;14000;3;Warmachine_lvl3_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;400;1000;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;109;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;26;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4920;96;Elixir2;3700000;9;125;650;1200;1050;218;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl4;1000;14000;3;Warmachine_lvl4_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;400;1000;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;113;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;27;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;4970;96;Elixir2;3800000;9;125;650;1200;1050;226;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl4;1000;14000;3;Warmachine_lvl4_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;400;1000;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;117;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;28;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;5020;96;Elixir2;3900000;9;125;650;1200;1050;234;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl4;1000;14000;3;Warmachine_lvl4_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;400;1000;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;121;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;29;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;5071;96;Elixir2;4000000;9;125;650;1200;1050;242;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl4;1000;14000;3;Warmachine_lvl4_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;400;1000;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;125;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warmachine;30;TID_WARMACHINE;TID_HERO_INSTRUCTIONS_WARMACHINE;200;5122;96;Elixir2;4000000;9;125;650;1200;1050;250;1;0;sc/ui.sc;icon_hero_warmachine;unit_warmachine_big;sc/info_warmachine.sc;unit_warmachine_small;sc/ui.sc;ArcherQueen arrow lvl3;ArcherQueen arrow rage2;0;Warmachine Deploy;Warmachine Attack;0;Warmachine Hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl5;1000;14000;3;Warmachine_lvl5_activated;900;25;15;Building Ready;0;0;Elixir2;0;Warmachine Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;15000;4;4;100;Archer;0;;450;1050;0;0;TID_HERO_ABILITY_WARMACHINE_TITLE;TID_HERO_ABILITY_WARMACHINE_DESC;icon_hero_warmachine_ability1;unit_warmachine_ability_big;0;135;0;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;0;;;;500;1300;2000;;792;1;2100;2500;Grand Warden Statue Attack;-50;;1;;Warmachine PreAttack;;GrandWardenDefault;0;0;0;0;;0;0;M
Warrior Princess;1;TID_HERO_ROYAL_CHAMPION;TID_HERO_INSTRUCTIONS_ROYAL_CHAMPION;300;2950;8;DarkElixir;73000;13;300;650;1200;1050;374;1;0;sc/ui.sc;icon_hero_warriorPrincess;unit_royal_champion_big;sc/info_royal_champion.sc;unit_royal_champion_smalll;sc/ui.sc;AmazonQueen_javelin;ArcherQueen arrow rage2;0;Hero Deploy;Warmachine Attack;0;AmazonQ ability hit;Warmachine Ability Hit;FALSE;TRUE;TRUE;TRUE;0;Warmachine Die;Warmachine_lvl5;1000;14000;3;Warmachine_lvl5_activated;900;25;23;Building Ready;30;0;Elixir;0;Warrior Princess Scream;70;-40;300;Warmachine Ability Effect;TRUE;0;100;14000;TRUE;0;4;4;100;Archer;0;;450;0;0;0;TID_HERO_ABILITY_ROYAL_CHAMPION_TITLE;TID_HERO_ABILITY_ROYAL_CHAMPION_DESC;icon_hero_warriorPrincess_ability1;unit_royal_champion_ability_big;0;110;31;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;Defense;;;;500;1300;2000;;792;1;2100;1000;Grand Warden Statue Attack;-50;TRUE;0;;;;WarriorPrincessDefault;AmazonQueen_shield;3;7100;1;TRUE;400;0;F
Warrior Princess;2;TID_HERO_ROYAL_CHAMPION;TID_HERO_INSTRUCTIONS_ROYAL_CHAMPION;300;3000;16;DarkElixir;89000;13;300;650;1200;1050;383;1;0;sc/ui.sc;icon_hero_warriorPrincess;unit_royal_champion_big;sc/info_royal_champion.sc;unit_royal_champion_smalll;sc/ui.sc;AmazonQueen_javelin;ArcherQueen arrow rage2;0;Hero Deploy;Warmachine Attack;0;AmazonQ ability hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl5;1000;14000;3;Warmachine_lvl5_activated;900;25;23;Building Ready;30;0;Elixir;0;Warrior Princess Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;0;4;4;100;Archer;0;;450;0;0;0;TID_HERO_ABILITY_ROYAL_CHAMPION_TITLE;TID_HERO_ABILITY_ROYAL_CHAMPION_DESC;icon_hero_warriorPrincess_ability1;unit_royal_champion_ability_big;0;110;31;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;Defense;;;;500;1300;2000;;792;1;2100;1000;Grand Warden Statue Attack;-50;;0;;0;;WarriorPrincessDefault;AmazonQueen_shield;3;7100;1;;400;0;F
Warrior Princess;3;TID_HERO_ROYAL_CHAMPION;TID_HERO_INSTRUCTIONS_ROYAL_CHAMPION;300;3050;22;DarkElixir;105000;13;300;650;1200;1050;392;1;0;sc/ui.sc;icon_hero_warriorPrincess;unit_royal_champion_big;sc/info_royal_champion.sc;unit_royal_champion_smalll;sc/ui.sc;AmazonQueen_javelin;ArcherQueen arrow rage2;0;Hero Deploy;Warmachine Attack;0;AmazonQ ability hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl5;1000;14000;3;Warmachine_lvl5_activated;900;25;23;Building Ready;30;0;Elixir;0;Warrior Princess Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;0;4;4;100;Archer;0;;450;0;0;0;TID_HERO_ABILITY_ROYAL_CHAMPION_TITLE;TID_HERO_ABILITY_ROYAL_CHAMPION_DESC;icon_hero_warriorPrincess_ability1;unit_royal_champion_ability_big;0;110;31;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;Defense;;;;500;1300;2000;;792;1;2100;1000;Grand Warden Statue Attack;-50;;0;;0;;WarriorPrincessDefault;AmazonQueen_shield;3;7100;1;;400;0;F
Warrior Princess;4;TID_HERO_ROYAL_CHAMPION;TID_HERO_INSTRUCTIONS_ROYAL_CHAMPION;300;3100;44;DarkElixir;122000;13;300;650;1200;1050;401;1;0;sc/ui.sc;icon_hero_warriorPrincess;unit_royal_champion_big;sc/info_royal_champion.sc;unit_royal_champion_smalll;sc/ui.sc;AmazonQueen_javelin;ArcherQueen arrow rage2;0;Hero Deploy;Warmachine Attack;0;AmazonQ ability hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl5;1000;14000;3;Warmachine_lvl5_activated;900;25;23;Building Ready;30;0;Elixir;0;Warrior Princess Scream;70;-40;300;Warmachine Ability Effect;;0;100;14000;;0;4;4;100;Archer;0;;450;0;0;0;TID_HERO_ABILITY_ROYAL_CHAMPION_TITLE;TID_HERO_ABILITY_ROYAL_CHAMPION_DESC;icon_hero_warriorPrincess_ability1;unit_royal_champion_ability_big;0;110;31;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;Defense;;;;500;1300;2000;;792;1;2100;1000;Grand Warden Statue Attack;-50;;0;;0;;WarriorPrincessDefault;AmazonQueen_shield;3;7100;1;;400;0;F
Warrior Princess;5;TID_HERO_ROYAL_CHAMPION;TID_HERO_INSTRUCTIONS_ROYAL_CHAMPION;300;3150;66;DarkElixir;140000;13;300;650;1200;1050;410;1;0;sc/ui.sc;icon_hero_warriorPrincess;unit_royal_champion_big;sc/info_royal_champion.sc;unit_royal_champion_smalll;sc/ui.sc;AmazonQueen_javelin;ArcherQueen arrow rage2;0;Hero Deploy;Warmachine Attack;0;AmazonQ ability hit;Warmachine Ability Hit;;;;;0;Warmachine Die;Warmachine_lvl5;1000;14000;3;Warmachine_lvl5_activated;900;25;23;Building Ready;32;0;Elixir;0;Warrior Princess Scream;70;-40;300;Warmachine Ability Effect;;0;100;4000;;0;4;4;100;Archer;0;;450;1700;0;0;TID_HERO_ABILITY_ROYAL_CHAMPION_TITLE;TID_HERO_ABILITY_ROYAL_CHAMPION_DESC;icon_hero_warriorPrincess_ability1;unit_royal_champion_ability_big;0;150;33;1200;0;Growth;39;TID_HERO_AURA_WARDEN_TITLE;TID_HERO_AURA_WARDEN_DESC;unit_elder_ability_big;Shield;11;0;0;0;;;0;Defense;;;;500;1300;2000;;792;1;2100;1000;Grand Warden Statue Attack;-50;;0;;0;;WarriorPrincessDefault;AmazonQueen_shield;3;7100;1;;400;1260;F
